Aeroflot Open,Moscow RUS,2002.02.05,1,"Vorobiov,E","Korobov,A",,,B80,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['f3', 'e6'], ['Be3', 'b5'], ['g4', 'h6'], ['Qd2', 'Bb7\n'], ['h4', 'Nbd7'], ['O-O-O', 'b4'], ['Na4', 'Qa5'], ['b3', 'Rc8'], ['Rg1', 'Nc5'], ['g5', 'Nxa4'], ['bxa4', 'hxg5\n'], ['hxg5', 'Nd7'], ['g6', 'Qxa4'], ['gxf7+', 'Kxf7'], ['Kb1', 'Be7'], ['Qg2', 'Bf6'], ['Qg6+', 'Ke7'], ['Bg5', 'Rcg8\n'], ['Nxe6', 'Ne5'], ['Qf5', 'Bc8'], ['Bxf6+', 'gxf6'], ['Rxg8', 'Bxe6'], ['Qxe6+', 'Kxe6'], ['Rxh8', 'Nxf3\n'], ['Bc4+', 'Ke5'], ['Rh5+', 'Kf4'], ['Rf5+', 'Kxe4'], ['Rxf6', 'Nd4'], ['Re1+', '']]",1-0
Aeroflot Open,Moscow RUS,2002.02.05,2,"Korobov,A","Kim,A",,,A81,"[['d4', 'f5'], ['g3', 'Nf6'], ['Bg2', 'g6'], ['c3', 'Bg7'], ['Qb3', 'c6'], ['Nd2', 'd5'], ['Ngf3', 'O-O'], ['O-O', 'e6\n'], ['Qc2', 'Nbd7'], ['c4', 'h6'], ['b4', 'Ne4'], ['Bb2', 'Qe8'], ['a4', 'g5'], ['Rfc1', 'g4'], ['Ne1', 'Nxd2\n'], ['Qxd2', 'Nb6'], ['c5', 'Nc4'], ['Rxc4', 'dxc4'], ['Qc3', 'e5'], ['d5', 'cxd5'], ['Bxd5+', 'Be6'], ['Bxb7', 'Rb8\n'], ['Ba6', 'Rf7'], ['Nc2', 'Rd8'], ['b5', 'Qe7'], ['Qa5', 'f4'], ['c6', 'fxg3'], ['hxg3', 'Qf6'], ['Rf1', 'Rd1\n'], ['Ne1', 'Bf8'], ['c7', 'Bc5'], ['c8=Q+', 'Bxc8'], ['Bxc8', 'h5'], ['Kg2', 'Qxf2+'], ['Rxf2', 'Rxf2+\n'], ['Kh1', 'Rf1+'], ['Kh2', 'Rfxe1'], ['Be6+', 'Kf8'], ['Qxe1', 'Rxe1'], ['Bxc4', 'Bd4'], ['Ba3+', 'Kg7\n'], ['Bd6', 'Ra1'], ['Bb3', 'Kf6'], ['Bc7', 'Bb6'], ['Bd6', 'Rb1'], ['Bc4', 'Rd1'], ['Bf8', 'Rc1'], ['Bd5', 'Rc2']]",0-1
Aeroflot Open,Moscow RUS,2002.02.06,3,"Yagupov,I","Korobov,A",,,B80,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e6'], ['f3', 'b5'], ['g4', 'h6'], ['Qd2', 'Bb7\n'], ['O-O-O', 'Nbd7'], ['h4', 'b4'], ['Na4', 'Qa5'], ['b3', 'Nc5'], ['a3', 'Rc8'], ['axb4', 'Nxb3+'], ['Nxb3', 'Qxa4\n'], ['Kb2', 'd5'], ['c3', 'dxe4'], ['Ra1', 'Qd7'], ['Qxd7+', 'Nxd7'], ['Na5', 'Bd5'], ['Bxa6', 'Rb8'], ['fxe4', 'Bxe4\n'], ['Rhe1', 'Bf3'], ['Bf4', 'Rb6'], ['Nc4', 'Rxa6'], ['Rxa6', 'g5'], ['Nd6+', 'Bxd6'], ['Bxd6', 'Rg8'], ['h5', 'Nf6\n'], ['Ra7', 'Bxg4'], ['Be5', '']]",1-0
Aeroflot Open,Moscow RUS,2002.02.07,4,"Korobov,A","Janssen,R",,,A74,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'e6'], ['Nc3', 'exd5'], ['cxd5', 'd6'], ['Nf3', 'g6'], ['Nd2', 'Nbd7'], ['e4', 'Bg7\n'], ['Be2', 'O-O'], ['O-O', 'a6'], ['a4', 'Rb8'], ['Qc2', 'Ne8'], ['Nc4', 'Ne5'], ['Ne3', 'f5'], ['f4', 'Ng4'], ['Nxg4', 'fxg4\n'], ['Be3', 'Nc7'], ['a5', 'b5'], ['axb6', 'Rxb6'], ['Rad1', 'Rb4'], ['e5', 'Bf5'], ['Qc1', 'Nb5'], ['Nxb5', 'axb5\n'], ['Rfe1', 'g5'], ['Bf1', 'gxf4'], ['Bxf4', '']]",1-0
Aeroflot Open,Moscow RUS,2002.02.07,5,"Zaitsev,I","Korobov,A",,,B94,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bg5', 'Nbd7'], ['Bd3', 'g6'], ['O-O', 'Bg7\n'], ['h3', 'O-O'], ['Qd2', 'Ne5'], ['Kh1', 'Qb6'], ['Be3', 'Qxb2'], ['a3', 'Nxd3'], ['Qxd3', 'Qb6'], ['Ne6', 'Qxe3\n'], ['Qxe3', 'Bxe6'], ['Rad1', 'Rfe8'], ['Nd5', 'Bxd5'], ['exd5', 'Nd7'], ['c4', 'Rac8'], ['Rb1', 'Rc7'], ['f4', 'Bf6\n'], ['f5', '']]",1/2-1/2
Aeroflot Open,Moscow RUS,2002.02.08,6,"Korobov,A","Bar,R",,,E44,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'b6'], ['Ne2', 'Ne4'], ['Qc2', 'Bb7'], ['a3', 'Bxc3+'], ['Nxc3', 'Nxc3\n'], ['Qxc3', 'Qh4'], ['b4', 'd6'], ['Bb2', 'Nd7'], ['c5', 'Bd5'], ['cxd6', 'cxd6'], ['Bb5', 'Ke7'], ['Rc1', 'Rhd8\n'], ['Bxd7', 'Rxd7'], ['O-O', 'Bxg2'], ['Kxg2', '']]",1/2-1/2
Aeroflot Open,Moscow RUS,2002.02.09,7,"Zavgorodniy,S","Korobov,A",,,B52,"[['e4', 'c5'], ['Nf3', 'd6'], ['Bb5+', 'Bd7'], ['Bxd7+', 'Qxd7'], ['c4', 'Nc6'], ['Nc3', 'g6'], ['d4', 'cxd4'], ['Nxd4', 'Bg7\n'], ['Nde2', 'Nf6'], ['O-O', 'O-O'], ['f3', 'Rfc8'], ['Bg5', 'Qd8'], ['b3', 'a6'], ['a4', 'Nd7'], ['Rb1', 'Nc5\n'], ['Kh1', 'Rab8'], ['Qd2', 'Ne6'], ['Be3', 'Nc5'], ['Bg5', 'Qf8'], ['Be3', 'Na5'], ['Qa2', 'Nc6'], ['Qd2', 'Rd8\n'], ['Nd5', 'Nd7'], ['Nb6', 'Nxb6'], ['Bxb6', 'Rd7'], ['Nc3', 'e6'], ['Ne2', 'f5'], ['exf5', 'gxf5'], ['Bc5', 'Rbd8\n'], ['Bb6', 'Re8'], ['Bc5', 'Red8'], ['Bb6', 'Re8'], ['Bc5', '']]",1/2-1/2
Aeroflot Open,Moscow RUS,2002.02.09,8,"Korobov,A","Obodchuk,A",,,D85,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'Bg7'], ['Qa4+', 'Nd7'], ['Nf3', 'O-O\n'], ['Be2', 'c5'], ['Be3', 'Nf6'], ['Nd2', 'Ng4'], ['Bxg4', 'Bxg4'], ['f3', 'Bd7'], ['Qb3', 'cxd4'], ['cxd4', 'b5\n'], ['O-O', 'Qa5'], ['Rac1', 'Rfc8'], ['Qb2', 'Be6'], ['a3', 'Qb6'], ['f4', 'a5'], ['e5', 'Bd5'], ['Nb3', 'Bc4\n'], ['Rfd1', 'Qe6'], ['d5', 'Bxd5'], ['Nc5', 'Qc6'], ['Na4', 'Bc4'], ['Nb6', 'f6'], ['Nxa8', 'Qxa8'], ['exf6', 'Bxf6\n'], ['Bd4', 'Qa7'], ['Kh1', 'Bxd4'], ['Rxd4', 'a4'], ['Rcd1', 'Qb6'], ['Rd7', 'Qe6'], ['h3', 'Kf7'], ['Qd2', 'Ke8\n'], ['Ra7', 'Qe2'], ['Qxe2', 'Bxe2'], ['Rdd7', '']]",1-0
Aeroflot Open,Moscow RUS,2002.02.10,9,"Kovalev,A","Korobov,A",,,B85,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be2', 'e6'], ['O-O', 'Be7'], ['f4', 'Qc7\n'], ['Kh1', 'Nc6'], ['Be3', 'O-O'], ['a4', 'Bd7'], ['Nb3', 'Nb4'], ['a5', 'Rac8'], ['Bf3', 'e5'], ['Rf2', 'Rfe8\n'], ['Rd2', 'Be6'], ['Ra4', 'Bxb3'], ['Rxb4', 'Bc4'], ['Bb6', 'Qb8'], ['Nd5', 'Bxd5'], ['exd5', 'Bd8'], ['Re2', 'Bxb6\n'], ['axb6', 'exf4'], ['Rxf4', 'Rxe2'], ['Qxe2', 'Re8'], ['Qf2', 'Qd8'], ['Rc4', 'Nd7'], ['Rc7', 'Nxb6'], ['Rxb7', 'Nd7\n'], ['h3', 'Ne5'], ['Be2', 'Qa5'], ['Bf1', 'Qxd5'], ['Bxa6', 'h6']]",1/2-1/2
ch-UKR,Alushta UKR,2002.05.03,1,"Korobov,A","Kalenik,R",,,A77,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'd6'], ['Nc3', 'g6'], ['e4', 'Bg7'], ['Be2', 'O-O'], ['Nf3', 'e6'], ['O-O', 'exd5\n'], ['cxd5', 'Re8'], ['Nd2', 'b6'], ['Bb5', 'Re7'], ['a4', 'a6'], ['Be2', 'Bd7'], ['Qc2', 'Ra7'], ['Nc4', 'Be8\n'], ['Bf4', 'Red7'], ['Rad1', 'h5'], ['Rfe1', 'Nh7'], ['e5', 'dxe5'], ['Nxe5', 'Re7'], ['Nc6', 'Bxc6'], ['dxc6', 'Qc8\n'], ['c7', 'Rexc7'], ['Bxc7', 'Qxc7'], ['Bc4', 'Nf6'], ['Qxg6', 'Nc6'], ['Ne4', '']]",1-0
ch-UKR,Alushta UKR,2002.05.04,2,"Kislinsky,A","Korobov,A",,,B23,"[['e4', 'c5'], ['Nc3', 'e6'], ['g3', 'd5'], ['exd5', 'exd5'], ['Bg2', 'Nf6'], ['Nge2', 'Nc6'], ['d3', 'Be7'], ['O-O', 'O-O\n'], ['Bg5', 'd4'], ['Bxf6', 'Bxf6'], ['Ne4', 'Be7'], ['Nf4', 'f5'], ['Nd2', 'Bg5'], ['Qf3', 'Ne5'], ['Qd5+', 'Qxd5\n'], ['Bxd5+', 'Kh8'], ['Nb3', 'Bxf4'], ['gxf4', 'Ng6'], ['Nxc5', 'Nxf4'], ['Bf3', 'g5'], ['Rfe1', 'g4'], ['Bxb7', 'Bxb7\n'], ['Nxb7', 'Rac8'], ['Rac1', 'Rb8'], ['Nd6', 'Rxb2'], ['Re7', 'Rxa2'], ['Rb1', 'Rxc2'], ['Rxa7', 'Kg8\n'], ['Kf1', 'Rd2'], ['Ke1', 'Rxd3'], ['Rbb7', 'Rh3'], ['Rg7+', 'Kh8'], ['Rg5', 'Nd3+'], ['Kf1', 'Ne5'], ['Rxf5', 'Rxf5\n'], ['Nxf5', 'h5'], ['Nxd4', 'Rxh2'], ['Kg1', 'Rh3'], ['Ra5', 'Ng6'], ['Ne6', 'Rc3'], ['Rxh5+', 'Kg8'], ['Rg5', 'Kf7\n'], ['Rxg4', 'Kxe6'], ['Rxg6+', 'Kf5'], ['Ra6', 'Rc4'], ['Ra5+', 'Kf6'], ['Kg2', 'Kf7'], ['Ra6', 'Rg4+'], ['Kf3', 'Rg8\n'], ['Kf4', 'Rf8'], ['Ke5', 'Re8+'], ['Kf5', 'Re7'], ['f4', 'Rb7'], ['Kg5', 'Rb1'], ['Ra7+', 'Kf8'], ['f5', 'Rb6\n'], ['Rh7', 'Kg8'], ['Rh4', 'Rb7']]",1/2-1/2
ch-UKR,Alushta UKR,2002.05.05,3,"Korobov,A","Ivanov,AndA",,,D15,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'Qb6'], ['Qc2', 'Bg4'], ['c5', 'Qc7'], ['Ne5', 'Nbd7'], ['Bf4', 'Nh5\n'], ['e3', 'Nxf4'], ['Nxg4', 'h5'], ['exf4', 'hxg4'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['Rd1', 'Nf6'], ['O-O', 'e6\n'], ['b4', 'O-O'], ['a4', 'b6'], ['Ne2', 'Rab8'], ['Rb1', 'Nd7'], ['Rfc1', 'Rfc8'], ['Qd2', 'Bf8'], ['h3', 'gxh3\n'], ['Bxh3', 'a5'], ['cxb6', 'Nxb6'], ['bxa5', 'Nc4'], ['Qd3', 'Nxa5'], ['Kg2', 'Bg7'], ['Ng1', 'Rxb1'], ['Rxb1', 'Rb8\n'], ['Rxb8+', 'Qxb8'], ['Nf3', 'Nc4'], ['Bxe6', 'fxe6'], ['Qxg6', 'Qc8'], ['Ng5', 'Qd7'], ['Nxe6', 'Na5\n'], ['f5', 'Qf7'], ['Qg5', 'Qf6'], ['Qf4', 'Bh6'], ['Qb8+', 'Bf8'], ['g4', 'Nc4'], ['Qa8', 'Nd6'], ['a5', 'Nb5\n'], ['a6', 'Nc7'], ['Qxf8+', 'Qxf8'], ['Nxf8', 'Nxa6'], ['Ne6', 'Nb4'], ['Kg3', 'Kf7'], ['Kf4', 'Nd3+'], ['Ke3', 'Nb4\n'], ['g5', 'Ke7'], ['Kd2', 'Na2'], ['f4', 'Nb4'], ['Nc5', '']]",1-0
ch-UKR,Alushta UKR,2002.05.06,4,"Moskovets,K","Korobov,A",,,C30,"[['e4', 'e5'], ['f4', 'Qh4+'], ['g3', 'Qe7'], ['fxe5', 'd6'], ['exd6', 'Qxe4+'], ['Qe2', 'Qxe2+'], ['Nxe2', 'Bxd6\n'], ['Bg2', 'Nc6'], ['d4', 'Bg4'], ['c3', 'O-O-O'], ['h3', 'Bxe2'], ['Kxe2', 'Bxg3'], ['Bg5', 'f6'], ['Kf3', 'Bd6\n'], ['Be3', 'f5'], ['Nd2', 'Nf6'], ['Bg5', 'Rdf8'], ['Nc4', 'Ne4'], ['Nxd6+', 'cxd6'], ['h4', 'h6'], ['Be3', 'g5\n'], ['Rh2', 'd5'], ['hxg5', 'hxg5'], ['Rah1', 'Rhg8'], ['c4', 'Nb4'], ['a3', 'g4+'], ['Ke2', 'Ng3+'], ['Kd2', 'f4\n'], ['Re1', 'fxe3+'], ['Rxe3', 'Nf5'], ['Rc3', 'Na2'], ['Rb3', 'Nxd4'], ['Rd3', 'Nf3+'], ['Bxf3', 'gxf3\n'], ['Rf2', 'Rg2']]",0-1
ch-UKR,Alushta UKR,2002.05.07,5,"Korobov,A","Anapolsky,S",,,E15,"[['d4', 'e6'], ['c4', 'Nf6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['Qa4', 'Bb7'], ['Bg2', 'c5'], ['dxc5', 'Bxc5'], ['O-O', 'O-O\n'], ['Nc3', 'Be7'], ['Rd1', 'a6'], ['Bf4', 'd6'], ['Rd2', 'Qc7'], ['Rad1', 'Rd8'], ['e4', 'Nbd7'], ['Bxd6', 'Bxd6\n'], ['Rxd6', 'Nc5'], ['Rxd8+', '']]",1/2-1/2
ch-UKR,Alushta UKR,2002.05.08,6,"Kushch,N","Korobov,A",,,E61,"[['Nf3', 'c5'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e3', 'Nf6'], ['d4', 'O-O'], ['dxc5', 'Na6'], ['Be2', 'Nxc5'], ['O-O', 'd6\n'], ['Nd4', 'a6'], ['b4', 'Nce4'], ['Nxe4', 'Nxe4'], ['Bb2', 'e5'], ['Nf3', 'Be6'], ['Qc2', 'f5'], ['Rfd1', 'Qc7\n'], ['Rac1', 'Rad8'], ['Qb1', 'g5'], ['Bd3', 'g4'], ['Nd2', 'Ng5'], ['Re1', 'Qf7'], ['Qc2', 'Qh5'], ['Nf1', 'Qg6\n'], ['Kh1', 'h5'], ['Qe2', 'h4'], ['Bc2', 'h3'], ['gxh3', 'Nxh3'], ['Ng3', 'Qf7'], ['Bb3', 'b5'], ['cxb5', 'Bxb3\n'], ['axb3', 'axb5'], ['Qxb5', 'Nxf2+'], ['Kg2', 'Nh3'], ['Rcd1', 'Qxb3'], ['Qd5+', 'Qxd5+'], ['Rxd5', 'f4\n'], ['Ne4', 'fxe3'], ['Rxd6', 'Rxd6'], ['Nxd6', 'Rf2+'], ['Kg3', 'Rxb2'], ['Kxg4', 'Nf2+'], ['Kf3', 'e4+\n'], ['Kxe3', 'Bh6+']]",0-1
ch-UKR,Alushta UKR,2002.05.09,7,"Korobov,A","Rogovski,V",,,D56,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Bd2', 'Be7'], ['Nc3', 'd5'], ['Bg5', 'h6'], ['Bh4', 'O-O'], ['e3', 'Ne4\n'], ['Bxe7', 'Qxe7'], ['Bd3', 'Nxc3'], ['bxc3', 'dxc4'], ['Bxc4', 'b6'], ['O-O', 'Bb7'], ['Qe2', 'c5'], ['Rad1', 'Nc6\n'], ['e4', 'cxd4'], ['cxd4', 'Rfd8'], ['Rfe1', 'Rac8'], ['Ba6', 'Bxa6'], ['Qxa6', 'Nb4'], ['Qa4', 'Nc2'], ['Re2', 'Qa3\n'], ['Qxa3', 'Nxa3'], ['h4', 'Nb5'], ['Red2', 'Nd6'], ['Re2', 'Nc4'], ['a4', 'Nd6'], ['d5', 'exd5'], ['Rxd5', 'Nb7\n'], ['Nd4', 'Rc5'], ['Nf5', 'Rcxd5'], ['exd5', 'Kf8'], ['Ne3', 'Rc8'], ['Rd2', 'Rc1+'], ['Kh2', 'Nd6'], ['Rd4', 'Rc3\n'], ['h5', 'a6'], ['Rb4', 'b5'], ['axb5', 'axb5'], ['Kg3', 'Ra3'], ['Kf3', 'Ke7'], ['Rg4', 'Kf6'], ['Rf4+', 'Ke5\n'], ['Rg4', 'Nf5'], ['g3', 'Nxe3'], ['fxe3', 'Ra6'], ['Rxg7', 'Rf6+'], ['Ke2', 'Kxd5'], ['Kd3', 'b4'], ['g4', 'b3\n'], ['Kc3', 'Rb6'], ['Kb2', 'Ke6'], ['g5', 'Rb5'], ['g6', 'f6'], ['Rg8', 'Rg5'], ['Rh8', 'Kf5'], ['Kxb3', 'Ke4\n'], ['Rxh6', 'f5'], ['Rh7', 'Kxe3'], ['Re7+', '']]",1-0
ch-UKR,Alushta UKR,2002.05.10,8,"Korobov,A","Fedorchuk,S",,,E42,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'b6'], ['Ne2', 'c5'], ['a3', 'Ba5'], ['Rb1', 'Na6'], ['Qa4', 'Bb7\n'], ['Bd2', 'Bc6'], ['Qc2', 'O-O'], ['Ng3', 'Bb7'], ['d5', 'd6'], ['Bd3', 'Rc8'], ['O-O', 'exd5'], ['Nxd5', 'Bxd2\n'], ['Qxd2', 'Nxd5'], ['cxd5', 'c4'], ['Bc2', 'Qg5'], ['Nf5', 'Rc5'], ['f4', 'Qf6'], ['e4', 'Nc7'], ['Nd4', 'Nb5\n'], ['Nxb5', 'Rxb5'], ['Qc3', 'Qxc3'], ['bxc3', 'Ra5'], ['a4', 'f5'], ['exf5', 'Bxd5'], ['Rb5', 'Rxb5'], ['axb5', 'Re8\n'], ['Kf2', 'Kf7'], ['g4', 'Rc8'], ['Ra1', 'Rc7'], ['h4', 'Kf8'], ['g5', 'h6'], ['Ke3', 'Bf7'], ['f6', 'gxf6\n'], ['gxh6', 'Bg8'], ['Kd4', 'Bh7'], ['Bxh7', 'Rxh7'], ['Kxc4', 'Rxh6'], ['Kd5', 'Rxh4'], ['f5', 'Rh3'], ['c4', 'Rd3+\n'], ['Ke6', 'Kg7'], ['Rxa7+', 'Kh6'], ['Kxf6', 'd5'], ['Ra1', 'Kh5'], ['cxd5', 'Rxd5'], ['Rh1+', 'Kg4'], ['Kg6', 'Rxb5\n'], ['f6', 'Rg5+'], ['Kf7', 'Kf4'], ['Rb1', 'b5'], ['Rb4+', 'Ke3'], ['Ke6', 'Rg6'], ['Rxb5', '']]",1-0
ch-UKR,Alushta UKR,2002.05.11,9,"Zubov,A UKR","Korobov,A",,,B85,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be2', 'e6'], ['O-O', 'Be7'], ['f4', 'O-O\n'], ['Kh1', 'Nc6'], ['Be3', 'Bd7'], ['a4', 'Rc8'], ['Nb3', 'Nb4'], ['a5', 'Qc7'], ['Bb6', 'Qb8'], ['Bf3', 'e5\n'], ['Be3', 'Bc6'], ['Rf2', '']]",1/2-1/2
EuTCh U18,Balatonlelle HUN,2002.06.12,1,"Korobov,A","Boros,De",,,D87,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'Bg7'], ['Bc4', 'c5'], ['Ne2', 'O-O\n'], ['O-O', 'Nc6'], ['Be3', 'Bg4'], ['f3', 'Bd7'], ['Rc1', 'Rc8'], ['d5', 'Ne5'], ['Bb3', 'b5'], ['h3', 'Qa5'], ['f4', 'Nc4\n'], ['Bxc4', 'bxc4'], ['Qd2', 'Rfd8'], ['f5', 'Be8'], ['g4', 'Qc7'], ['Bf4', 'Qa5'], ['Rb1', 'Qa6'], ['Ng3', 'e6\n'], ['fxe6', 'fxe6'], ['Bh6', 'Qd6'], ['Rf3', 'exd5'], ['Bxg7', 'Kxg7'], ['Qg5', 'Bd7'], ['e5', 'Qe6'], ['Rf6', 'Qe8\n'], ['e6', 'Bxe6'], ['Qe5', 'Kg8'], ['Rxe6', 'Qf8'], ['Rf1', 'Qg7'], ['Qxg7+', 'Kxg7'], ['Re7+', 'Kg8'], ['Rff7', 'Re8\n'], ['Rg7+', 'Kh8'], ['Rxh7+', 'Kg8'], ['Reg7+', 'Kf8'], ['Rxa7', 'Kg8'], ['Rag7+', 'Kf8'], ['Rxg6', 'd4\n'], ['Nf5', '']]",1-0
EuTCh U18,Balatonlelle HUN,2002.06.13,2,"Perunovic,Mil","Korobov,A",,,C71,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'd6'], ['c4', 'Bd7'], ['Nc3', 'g6'], ['d4', 'Bg7'], ['Bg5', 'f6'], ['Be3', 'Nge7\n'], ['O-O', 'O-O'], ['c5', 'exd4'], ['Nxd4', 'Nxd4'], ['Bxd7', 'Qxd7'], ['Qxd4', 'f5'], ['Qc4+', 'Kh8'], ['cxd6', 'cxd6\n'], ['Bd4', 'Nc6'], ['Bxg7+', 'Qxg7'], ['exf5', 'Rxf5'], ['Rad1', 'Rd8'], ['Rfe1', 'd5'], ['Rxd5', 'Rfxd5\n'], ['Qxd5', 'Qf6'], ['Qc5', 'Qd4'], ['Qxd4+', 'Rxd4'], ['f3', 'b5'], ['b3', 'Rd3'], ['Rc1', 'Nb4'], ['h4', 'Rd2\n'], ['Ne4', 'Rxa2'], ['Rc8+', 'Kg7'], ['Rc7+', 'Kf8'], ['Rxh7', 'Nc2'], ['Rd7', 'a5'], ['g4', 'Ne1'], ['Ng5', 'a4\n'], ['bxa4', 'bxa4'], ['Rf7+', 'Kg8'], ['Re7', 'Ra1'], ['Kh2', 'a3'], ['h5', 'gxh5'], ['gxh5', 'a2'], ['Ra7', 'Nxf3+']]",1/2-1/2
EuTCh U18,Balatonlelle HUN,2002.06.14,3,"Korobov,A","Pinol,F",,,E97,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Be2', 'O-O'], ['Nf3', 'e5'], ['O-O', 'Nc6'], ['d5', 'Ne7\n'], ['b4', 'c6'], ['Nd2', 'a5'], ['bxa5', 'Qxa5'], ['Bb2', 'c5'], ['Nb5', 'Ne8'], ['a4', 'f5'], ['exf5', 'Nxf5\n'], ['Ne4', 'Qd8'], ['Ra3', 'Nf6'], ['Nxf6+', 'Bxf6'], ['Bg4', 'Nd4'], ['Bxc8', 'Rxc8'], ['Qg4', 'Qe7'], ['Nc3', 'Nc2\n'], ['Ra2', 'Nb4'], ['Ra3', 'Nc2'], ['Rb3', 'Nd4'], ['Rb6', 'Qc7'], ['a5', 'Ra8'], ['Ne4', 'Be7'], ['Bxd4', 'cxd4\n'], ['c5', 'Rxa5'], ['cxd6', 'Qxb6'], ['dxe7', 'Re8'], ['d6', 'Kf7'], ['Ng5+', 'Kf6'], ['h4', 'Rxe7'], ['Qf3+', '']]",1-0
EuTCh U18,Balatonlelle HUN,2002.06.15,4,"Baramidze,D","Korobov,A",,,C73,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'd6'], ['Bxc6+', 'bxc6'], ['d4', 'exd4'], ['Nxd4', 'c5'], ['Ne2', 'Bb7\n'], ['Nbc3', 'Nf6'], ['Bg5', 'Be7'], ['Bxf6', 'Bxf6'], ['O-O', 'O-O'], ['Qd3', 'Re8'], ['Rfe1', 'a5'], ['Rad1', 'g6\n'], ['b3', 'Bg7'], ['Nd5', 'Ba6'], ['Qf3', 'c6'], ['Ne3', 'Qe7'], ['c4', 'Bb7'], ['Nc1', 'a4'], ['Nc2', 'axb3\n'], ['axb3', 'h5'], ['Qd3', 'Rad8'], ['Kf1', 'Bc8'], ['Kg1', 'Bg4'], ['f3', 'Bc8'], ['Ne2', 'Ba6'], ['Qd2', 'Kh7\n'], ['Qa5', 'Bb7'], ['Rd3', 'Ra8'], ['Qd2', 'Ra2'], ['Nc3', 'Bh6'], ['Qd1', 'Rb2'], ['Na4', 'Ra2'], ['Qb1', 'Rxa4\n'], ['bxa4', 'Ba6'], ['Na3', 'Qc7'], ['Red1', 'Bf4'], ['Qb2', 'Rb8'], ['Rb3', 'Be5'], ['Qb1', 'Ra8'], ['Qc2', 'Bc8\n'], ['Rbb1', 'Qa5'], ['Qd3', 'Be6'], ['Nc2', 'h4'], ['Rb3', 'Qa6'], ['Ne3', 'Qxa4'], ['Rb7', 'Bd4'], ['Rc1', 'Qa3']]",0-1
EuTCh U18,Balatonlelle HUN,2002.06.17,5,"Korobov,A","Antal,Ge",,,D02,"[['d4', 'd5'], ['Nf3', 'Nc6'], ['Bf4', 'Bg4'], ['Nbd2', 'e6'], ['h3', 'Bh5'], ['e3', 'Bd6'], ['c3', 'Nge7'], ['Be2', 'Bxf3\n'], ['Nxf3', 'Ng6'], ['Bxd6', 'Qxd6'], ['O-O', 'O-O'], ['c4', 'dxc4'], ['Bxc4', 'Rad8'], ['Rc1', 'e5'], ['dxe5', 'Ncxe5\n'], ['Be2', 'Nxf3+'], ['Bxf3', 'c6'], ['Qb3', 'Qe7'], ['Rfd1', 'Ne5'], ['Be2', 'h6'], ['a4', 'Qc7'], ['Qc3', 'a5\n'], ['Rd4', 'Rd7'], ['Rxd7', 'Nxd7'], ['Rd1', 'Nf6'], ['Qd4', 'Re8'], ['Bc4', 'Re4'], ['Qd3', 'Re7'], ['Qf5', 'Re8\n'], ['b3', 'Rd8'], ['Rxd8+', 'Qxd8'], ['e4', 'Qd1+'], ['Kh2', 'Qd7'], ['Qf4', 'Ne8'], ['Qe3', 'b5'], ['Be2', 'Qe6\n'], ['f4', 'Nf6'], ['axb5', 'cxb5'], ['e5', 'Nd5'], ['Qd4', 'Nb4'], ['Bxb5', 'Qxb3'], ['Bc4', 'Nc6'], ['Qd5', 'Qb7\n'], ['Bb5', '']]",1-0
