EU-ch U12,Tallinn,1997.??.??,1,"Mamedyarov, Shahriar","Naiditsch, Arkadij",,,A48,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Bf4', 'Bg7'], ['e3', 'd6'], ['h3', 'O-O'], ['Nbd2', 'Nbd7'], ['Bc4', 'c6'], ['a4', 'Re8\n'], ['O-O', 'e5'], ['Bh2', 'e4'], ['Ne1', 'Nf8'], ['Qe2', 'a5'], ['c3', 'b6'], ['b4', 'axb4'], ['cxb4', 'd5'], ['Bb3', 'Ba6\n'], ['Qd1', 'Bxf1']]",0-1
WJun,Instanbul TUR,2005.11.22,13,"Smeets,J","Mamedyarov,S",,,C78,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'b5'], ['Bb3', 'Bc5'], ['c3', 'd6'], ['d4', 'Bb6\n'], ['a4', 'Bb7'], ['Bg5', 'h6'], ['Bxf6', 'Qxf6'], ['Bd5', 'O-O'], ['dxe5', 'dxe5'], ['axb5', 'axb5'], ['Na3', 'Rad8\n'], ['Qe2', 'Bc8'], ['Bxc6', 'Qxc6'], ['Nxb5', 'Bg4'], ['Na3', 'f5'], ['Rae1', 'fxe4'], ['Qxe4', 'Qxe4'], ['Rxe4', 'Rxf3\n'], ['gxf3', 'Bxf3'], ['Rxe5', 'Rd6'], ['Rfe1', 'Rd2'], ['Rf1', 'Rd6'], ['Rfe1', 'Rd2'], ['Rf1', 'Rd6']]",1/2-1/2
WCC,Khanty Mansyisk RUS,2005.11.27,1.2,"Mamedyarov,S","Ibraev,N",,,E12,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['a3', 'Ba6'], ['Qc2', 'd5'], ['cxd5', 'exd5'], ['g3', 'Be7'], ['Bg2', 'O-O\n'], ['O-O', 'Bb7'], ['Nc3', 'c5'], ['Rd1', 'Nbd7'], ['Bf4', 'a6'], ['dxc5', 'Nxc5'], ['Nd4', 'Bd6'], ['Bxd6', 'Qxd6\n'], ['Nf5', 'Qe6'], ['Nxd5', 'Nxd5'], ['Bxd5', 'Bxd5'], ['Rxd5', 'Rfe8'], ['Qc3', 'f6'], ['Ne3', 'Rac8'], ['Rad1', 'Na4\n'], ['Qd4', 'b5'], ['Rd7', 'Re7'], ['Rxe7', 'Qxe7'], ['Nf5', 'Qc7'], ['Qg4', 'Kh8'], ['Nxg7', 'Rg8'], ['Ne6', 'Qe5\n'], ['Rd8', 'Rxd8'], ['Qg7+', '']]",1-0
WCC,Khanty Mansyisk RUS,2005.11.27,1.1,"Ibraev,N","Mamedyarov,S",,,E97,"[['Nf3', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'O-O'], ['d4', 'd6'], ['Be2', 'e5'], ['O-O', 'Nc6'], ['d5', 'Ne7\n'], ['b4', 'Nh5'], ['Re1', 'f5'], ['Ng5', 'Nf6'], ['Bf3', 'c6'], ['Be3', 'h6'], ['Ne6', 'Bxe6'], ['dxe6', 'fxe4\n'], ['Nxe4', 'Nxe4'], ['Bxe4', 'd5'], ['cxd5', 'cxd5'], ['Bc5', 'dxe4'], ['Qxd8', 'Rfxd8'], ['Bxe7', 'Re8\n'], ['Bc5', 'b6'], ['Be3', 'Rxe6'], ['a4', 'Bf8'], ['b5', 'Rd8'], ['Rec1', 'g5'], ['Kf1', 'Red6'], ['Ke2', 'Rd4\n'], ['Rc7', 'Rb4'], ['Ra2', 'Rd3'], ['Rxa7', 'Rb1'], ['f3', 'Rbb3'], ['Bxb6', 'exf3+'], ['gxf3', 'Rxf3'], ['Rc2', 'e4\n'], ['Bd4', 'Rbd3'], ['Rd7', 'Rh3'], ['Rc8', 'Rxh2+'], ['Ke1', 'Rh1+'], ['Kf2', 'e3+'], ['Ke2', '']]",1-0
WCC,Khanty Mansyisk RUS,2005.11.29,1.3,"Ibraev,N","Mamedyarov,S",,,E70,"[['Nf3', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'O-O'], ['d4', 'c6'], ['Be2', 'd5'], ['e5', 'Ne4'], ['O-O', 'Nxc3\n'], ['bxc3', 'dxc4'], ['Bxc4', 'c5'], ['h3', 'Nc6'], ['Re1', 'cxd4'], ['cxd4', 'Na5'], ['Bd3', 'Be6'], ['Be4', 'Bd5\n'], ['Qe2', 'Rc8'], ['Rb1', 'b6'], ['Bxd5', 'Qxd5'], ['Rb5', 'Qc4'], ['Qxc4', 'Nxc4'], ['d5', 'Rfd8'], ['Bg5', 'a6\n'], ['Rbb1', 'Rxd5'], ['Bxe7', 'Nxe5'], ['Rxb6', 'Nxf3+'], ['gxf3', 'a5'], ['Rd6', 'Rxd6'], ['Bxd6', 'h5\n'], ['Re2', 'Rc6'], ['Bf4', 'a4'], ['Kg2', 'a3'], ['Re8+', 'Kh7'], ['Ra8', 'Bb2'], ['Rd8', 'Kg7'], ['Rd3', 'Kf6\n'], ['Bd6', 'Ra6'], ['f4', 'Ke6'], ['Bf8', 'Ra8'], ['Bc5', 'Ra5'], ['Bf8', 'Ra4'], ['Kf3', 'f6'], ['Bc5', 'Ra6\n'], ['Bf8', 'Ra8'], ['Bc5', 'Ra4'], ['Rd6+', 'Kf7'], ['Rd7+', 'Ke8'], ['Rd3', 'Ra6'], ['Ke4', 'Bc1'], ['Kd5', 'Kf7\n'], ['Rb3', 'Ra4'], ['Rb7+', 'Kg8'], ['Rb8+', 'Kf7'], ['Rb7+', 'Kg8'], ['Rb8+', '']]",1/2-1/2
WCC,Khanty Mansyisk RUS,2005.11.29,1.4,"Mamedyarov,S","Ibraev,N",,,E15,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['Qa4', 'Bb7'], ['Bg2', 'c5'], ['dxc5', 'Bxc5'], ['O-O', 'O-O\n'], ['Nc3', 'Be7'], ['Rd1', 'Na6'], ['Bf4', 'Qc8'], ['Nb5', 'Ne4'], ['Nd6', 'Nxd6'], ['Bxd6', 'Bxd6'], ['Rxd6', 'Nc5\n'], ['Qa3', 'Qc7'], ['Rad1', 'Bd5'], ['R6xd5', 'exd5'], ['Rxd5', 'Ne4'], ['Qd3', 'Nf6'], ['Rd6', 'Rac8'], ['b3', 'Qc5\n'], ['e3', 'Rfe8'], ['Rd4', 'Qa3'], ['Bh3', 'Rc7'], ['Bxd7', 'Rxd7'], ['Rxd7', 'Nxd7'], ['Qxd7', 'Qe7'], ['Qxe7', 'Rxe7\n'], ['Kf1', 'Rd7'], ['Ke2', 'f6'], ['Nd4', 'Kf7'], ['b4', 'Ke7'], ['Kd3', 'Kd6'], ['a3', 'g6'], ['e4', 'a6'], ['f4', 'Rd8\n'], ['h4', 'Rd7'], ['g4', 'Rf7'], ['Ke3', 'Rc7'], ['Kd3', 'Rf7'], ['Nf3', 'a5'], ['Nd4', 'axb4'], ['axb4', 'Rf8\n'], ['c5+', 'bxc5'], ['bxc5+', 'Kd7'], ['Kc4', 'Ke7'], ['Nc6+', 'Kd7'], ['Kd5', 'h5'], ['gxh5', 'gxh5'], ['Nd4', 'Rd8\n'], ['c6+', 'Kc7+'], ['Kc5', 'Re8'], ['Nb5+', 'Kd8'], ['c7+', 'Kd7'], ['Nd6', '']]",1-0
WCC,Khanty Mansyisk RUS,2005.11.30,2.1,"Mamedyarov,S","Najer,E",,,A29,"[['c4', 'e5'], ['Nc3', 'Nc6'], ['Nf3', 'Nf6'], ['g3', 'Nd4'], ['Bg2', 'Nxf3+'], ['Bxf3', 'Bc5'], ['Rb1', 'a5'], ['a3', 'c6\n'], ['b4', 'axb4'], ['axb4', 'Bd4'], ['Qb3', 'd5'], ['cxd5', 'cxd5'], ['e3', 'e4'], ['Bg2', 'Be5'], ['O-O', 'Be6\n'], ['Ne2', 'd4'], ['Qd1', 'd3'], ['Nf4', 'Ba2'], ['Bb2', 'Bxf4'], ['gxf4', 'Bxb1'], ['Qxb1', 'O-O'], ['Bxf6', 'Qxf6\n'], ['Bxe4', 'Qe6'], ['Bxd3', 'Qg4+'], ['Kh1', 'Qf3+'], ['Kg1', 'Qg4+']]",1/2-1/2
WCC,Khanty Mansyisk RUS,2005.12.01,2.2,"Najer,E","Mamedyarov,S",,,C41,"[['e4', 'e5'], ['Nf3', 'd6'], ['d4', 'exd4'], ['Nxd4', 'Nf6'], ['Nc3', 'Be7'], ['Bc4', 'O-O'], ['O-O', 'c6'], ['a3', 'Re8\n'], ['Ba2', 'Bf8'], ['Bg5', 'Nbd7'], ['f4', 'Nc5'], ['Qf3', 'Ne6'], ['Nf5', 'd5'], ['exd5', 'Nc7'], ['Ne3', 'Bc5\n'], ['f5', 'h6'], ['Bxf6', 'Qxf6'], ['Ne4', 'Bxe3+'], ['Qxe3', 'Qe5'], ['Qc3', 'cxd5'], ['Qxe5', 'Rxe5'], ['Nd6', 'Bd7\n'], ['Rae1', 'Rxe1'], ['Rxe1', 'Kf8'], ['c4', 'Bc6'], ['f6', 'gxf6'], ['cxd5', 'Bxd5'], ['Bxd5', 'Nxd5'], ['Rd1', 'Ne3\n'], ['Re1', 'Nc2'], ['Re2', 'Rd8'], ['Nxb7', 'Rd1+'], ['Kf2', 'Nd4'], ['Re4', 'Rd2+'], ['Ke3', 'Rxb2'], ['Rxd4', 'Rxb7\n'], ['Ra4', 'Kg7'], ['Kf4', 'Kg6'], ['g4', 'Rb2'], ['Ke4', '']]",1/2-1/2
WCC,Khanty Mansyisk RUS,2005.12.02,2.3,"Mamedyarov,S","Najer,E",,,D24,"[['d4', 'd5'], ['c4', 'dxc4'], ['Nf3', 'Nf6'], ['Nc3', 'a6'], ['e4', 'b5'], ['e5', 'Nd5'], ['a4', 'Bb7'], ['e6', 'fxe6\n'], ['Be2', 'Nxc3'], ['bxc3', 'Qd5'], ['Ng5', 'Qxg2'], ['Rf1', 'Bd5'], ['axb5', 'a5'], ['Bf4', 'h6'], ['Bf3', 'Bxf3\n'], ['Qxf3', 'Qxf3'], ['Nxf3', 'e5'], ['Nxe5', 'g5'], ['Bg3', 'a4'], ['Nxc4', 'Nd7'], ['Ke2', 'h5'], ['Kd3', 'Ra7\n'], ['Ra2', 'e6'], ['Rfa1', 'h4'], ['Be5', 'Nxe5+'], ['Nxe5', 'a3'], ['c4', 'Bd6'], ['Ng4', 'Rf8'], ['c5', 'Be7\n'], ['Ne5', 'Ra5'], ['Rxa3', 'Rxb5'], ['Ra8+', 'Bd8'], ['Rxd8+', 'Kxd8'], ['Ra8+', 'Ke7'], ['Ng6+', 'Kf7\n'], ['Nxf8', 'Rb3+'], ['Ke2', 'Rh3'], ['Nd7', 'Rxh2'], ['Ne5+', 'Ke7'], ['Rc8', 'Rh1'], ['Rxc7+', '']]",1-0
WCC,Khanty Mansyisk RUS,2005.12.02,2.4,"Najer,E","Mamedyarov,S",,,C48,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['Bb5', 'Nd4'], ['Bc4', 'Nxf3+'], ['gxf3', 'd6'], ['d4', 'Be6'], ['d5', 'Bd7\n'], ['f4', 'exf4'], ['Bxf4', 'g6'], ['Qd2', 'Bg7'], ['O-O-O', 'O-O'], ['Rde1', 'Re8'], ['Bg5', 'b5'], ['Bxb5', 'Bxb5\n'], ['Nxb5', 'Rxe4'], ['Rxe4', 'Nxe4'], ['Bxd8', 'Nxd2'], ['Bxc7', 'Bh6'], ['Nxd6', 'Ne4+'], ['Kb1', 'Nxf2\n'], ['Rf1', 'Ng4'], ['Nxf7', 'Bg7'], ['Nd8', 'Ne3'], ['Re1', 'Rxd8'], ['Bxd8', 'Nxd5'], ['c4', 'Nb4'], ['Re8+', 'Kf7\n'], ['Re7+', 'Kf8'], ['Rxa7', 'Nc6'], ['Ra8', 'Kf7'], ['Rc8', '']]",1-0
WCC,Khanty Mansyisk RUS,2005.12.02,2.7,"Najer,E","Mamedyarov,S",,,B04,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'dxe5'], ['Nxe5', 'c6'], ['Be2', 'Nd7'], ['Nf3', 'e6'], ['O-O', 'Qc7\n'], ['Re1', 'Be7'], ['c4', 'N5f6'], ['Nc3', 'O-O'], ['Bd3', 'Rd8'], ['Qe2', 'Nf8'], ['Bg5', 'Ng6'], ['g3', 'b6\n'], ['h4', 'Bb7'], ['Rad1', 'Re8'], ['Ne5', 'Nxe5'], ['dxe5', 'Nd7'], ['Qe4', 'Nf8'], ['Qg4', 'Rad8'], ['Bf6', 'Ng6\n'], ['h5', 'gxf6'], ['hxg6', 'f5'], ['gxf7+', 'Kxf7'], ['Bxf5', 'exf5'], ['e6+', 'Kf6'], ['Qh5', 'Kg7'], ['Qf7+', 'Kh8\n'], ['Rd7', 'Qc8'], ['Rxe7', 'Rxe7'], ['Qxe7', 'c5'], ['Qf6+', 'Kg8'], ['Nd5', 'Bxd5'], ['Qf7+', 'Kh8'], ['cxd5', 'Rf8\n'], ['Qxf8+', 'Qxf8'], ['e7', 'Qe8'], ['d6', '']]",1-0
WCC,Khanty Mansyisk RUS,2005.12.02,2.6,"Mamedyarov,S","Najer,E",,,E17,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Bb7'], ['Bg2', 'Be7'], ['Nc3', 'Ne4'], ['Bd2', 'O-O'], ['d5', 'f5\n'], ['Qc2', 'Nxd2'], ['Qxd2', 'Na6'], ['Rd1', 'Bf6'], ['O-O', 'Qe7'], ['Nd4', 'Rad8'], ['d6', 'Qxd6'], ['Bxb7', 'Nc5\n'], ['Bg2', 'c6'], ['Nb3', 'Qe7'], ['Nxc5', 'bxc5'], ['Na4', 'd5'], ['Qa5', 'Be5'], ['Qxc5', 'Bd6'], ['Qxc6', 'Rc8\n'], ['Qa6', 'Rxc4'], ['Rxd5', '']]",1-0
WCC,Khanty Mansyisk RUS,2005.12.02,2.5,"Najer,E","Mamedyarov,S",,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nc3', 'Bb4'], ['Nxe5', 'O-O'], ['Be2', 'Re8'], ['Nd3', 'Bxc3'], ['dxc3', 'Nxe4'], ['c4', 'd6\n'], ['O-O', 'Nd7'], ['Nf4', 'Ndf6'], ['f3', 'Nc5'], ['b3', 'Qe7'], ['Rf2', 'Qe5'], ['Rb1', 'Bf5'], ['Qd2', 'Nce4\n'], ['fxe4', 'Nxe4'], ['Qe1', 'Nxf2'], ['Qxf2', 'Bxc2'], ['Bb2', 'Qg5'], ['Rf1', 'Be4'], ['h4', 'Qh6'], ['Nh5', 'f6\n'], ['Nf4', 'f5'], ['Rc1', 'Re7'], ['Bf1', 'Bc6'], ['Rc3', 'Re4'], ['Bc1', 'Rae8'], ['Rg3', 'R8e7'], ['Bd2', 'Qf6\n'], ['Bc3', 'Qh6'], ['Rg5', 'g6'], ['Bd3', 'Re3'], ['Bd2', 'R3e5'], ['Qg3', 'Be8'], ['Nd5', 'Rf7'], ['Bf4', 'Re6\n'], ['Bxf5', 'Re2'], ['Bd3', 'Re6'], ['Bf5', 'Re2'], ['Rxg6+', 'hxg6'], ['Bxh6', 'Rxf5'], ['Qc3', 'Ree5\n'], ['Nxc7', 'Bc6'], ['Nd5', 'Kh7'], ['Bg5', 'b5'], ['Qd4', 'Bxd5'], ['cxd5', 'Rf7'], ['Be3', 'a6'], ['a3', 'Rfe7\n'], ['Bf2', 'Rf7'], ['Bg3', 'Re2'], ['Qg4', 'Rd2'], ['h5', 'gxh5']]",1-0
Corus A,Wijk aan Zee NED,2006.01.14,1,"Mamedyarov,S","Bacrot,E",,,D20,"[['d4', 'd5'], ['c4', 'dxc4'], ['e4', 'Nf6'], ['e5', 'Nd5'], ['Bxc4', 'Nb6'], ['Bd3', 'Nc6'], ['Ne2', 'Bg4'], ['f3', 'Be6\n'], ['Nbc3', 'Bc4'], ['Bxc4', 'Nxc4'], ['Qb3', 'Nb6'], ['e6', 'fxe6'], ['Be3', 'Qd7'], ['O-O', 'g6'], ['Rfd1', 'Na5\n'], ['Qb4', 'Nc6'], ['Qb3', 'Na5'], ['Qb4', 'Nc6'], ['Qb5', 'a6'], ['Qb3', 'Na5'], ['Qb4', 'Nc6'], ['Qb3', 'Na5\n'], ['Qb4', 'Nc6'], ['Qb3', '']]",1/2-1/2
Corus A,Wijk aan Zee NED,2006.01.15,2,"Van Wely,L","Mamedyarov,S",,,E91,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'O-O'], ['Be2', 'd6'], ['Nf3', 'Bg4'], ['Be3', 'Nfd7'], ['Rc1', 'a6\n'], ['O-O', 'c5'], ['d5', 'b5'], ['cxb5', 'axb5'], ['Bxb5', 'Ne5'], ['Be2', 'Nxf3+'], ['Bxf3', 'Bxf3'], ['Qxf3', 'Nd7\n'], ['Qe2', 'Qa5'], ['Bg5', 'Rfe8'], ['f4', 'Qa6'], ['Qg4', 'Bd4+'], ['Kh1', 'Nf6'], ['Qf3', 'Bxc3'], ['bxc3', 'Qc4\n'], ['Bxf6', 'exf6'], ['e5', 'Rxa2'], ['exf6', 'Rae2'], ['Ra1', 'h6'], ['f5', 'R2e3'], ['Qf4', 'Qxf4'], ['Rxf4', 'Re1+\n'], ['Rf1', 'Rxf1+'], ['Rxf1', 'gxf5'], ['Kg1', 'Re5'], ['c4', 'Kh7'], ['Ra1', 'Re4'], ['Ra6', 'Rxc4'], ['Rxd6', 'Rc1+\n'], ['Kf2', 'Kg6'], ['Rc6', 'c4'], ['Ke3', 'c3'], ['Kd3', 'Rd1+'], ['Ke3', 'Re1+'], ['Kd4', 'Re2'], ['Kxc3', 'Rxg2\n'], ['d6', 'Kxf6'], ['d7+', 'Ke7'], ['Rxh6', 'Rg6'], ['Rh5', 'Rd6'], ['Rxf5', 'Rxd7'], ['Rf2', '']]",1/2-1/2
Corus A,Wijk aan Zee NED,2006.01.16,3,"Mamedyarov,S","Sokolov,Iv",,,D45,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'a6'], ['Qc2', 'e6'], ['Nf3', 'c5'], ['cxd5', 'exd5'], ['Be2', 'Nc6\n'], ['O-O', 'Be6'], ['Rd1', 'Nb4'], ['Qd2', 'Ne4'], ['Nxe4', 'dxe4'], ['Ne5', 'cxd4'], ['exd4', 'Be7'], ['a3', 'Nd5\n'], ['Qc2', 'f6'], ['Nc4', 'f5'], ['f3', 'O-O'], ['fxe4', 'fxe4'], ['Qxe4', 'Bf5'], ['Qe5', 'Bf6'], ['Qd6', 'Bc2\n'], ['Rd2', 'Bg6'], ['Rd1', 'Bc2'], ['Rd2', 'Bg6'], ['Rd1', '']]",1/2-1/2
Corus A,Wijk aan Zee NED,2006.01.17,4,"Mamedyarov,S","Tiviakov,S",,,E42,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'c5'], ['Ne2', 'cxd4'], ['exd4', 'O-O'], ['a3', 'Be7'], ['Nf4', 'd5\n'], ['cxd5', 'Nxd5'], ['Ncxd5', 'exd5'], ['Bd3', 'Nc6'], ['O-O', 'Bf6'], ['Be3', 'g6'], ['Qd2', 'Qd6'], ['Bc2', 'Ne7\n'], ['Rac1', 'b6'], ['Nd3', 'Bf5'], ['Bf4', 'Qd8'], ['Ne5', 'Bxc2'], ['Qxc2', 'Nf5'], ['Qa4', 'Re8'], ['Rfe1', 'Bg7\n'], ['h3', 'b5'], ['Qxb5', 'Nxd4'], ['Qb7', 'Qf6'], ['Bg3', 'Qf5'], ['Rc7', 'Qe6'], ['Rxf7', 'Bxe5'], ['Rxh7', 'Reb8\n'], ['Qd7', 'Qxd7'], ['Rxd7', 'Bxg3'], ['fxg3', 'Rd8'], ['Rb7', 'Rdb8'], ['Rd7', 'Rd8'], ['Rb7', 'Re8'], ['Rf1', 'Rf8\n'], ['Rd1', 'Ne2+'], ['Kh2', 'd4'], ['Rd2', 'Rfe8'], ['Rd7', 'a5'], ['b4', 'axb4'], ['axb4', 'Ra3'], ['Rc2', 'Rae3\n'], ['Rcc7', 'Rxg3'], ['b5', 'Rb3'], ['Rg7+', 'Kh8'], ['Rh7+', 'Kg8'], ['Rcg7+', 'Kf8'], ['Rb7', 'Kg8'], ['Rhg7+', 'Kh8\n'], ['b6', 'Rxb6'], ['Rh7+', '']]",1/2-1/2
Corus A,Wijk aan Zee NED,2006.01.19,5,"Topalov,V","Mamedyarov,S",,,C87,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'd6'], ['c3', 'Bg4'], ['d3', 'Nd7\n'], ['h3', 'Bh5'], ['Be3', 'h6'], ['g4', 'Bg6'], ['Nbd2', 'h5'], ['g5', 'Nb6'], ['Bb3', 'h4'], ['a4', 'd5'], ['a5', 'd4\n'], ['cxd4', 'exd4'], ['Bf4', 'Nd7'], ['Rc1', 'Nc5'], ['Rxc5', 'Bxc5'], ['Ba4', 'Kf8'], ['Bxc6', 'bxc6'], ['Qa4', 'Kg8\n'], ['Qxc6', 'Bb4'], ['Rc1', 'Bxa5'], ['Nc4', 'Bb6'], ['Nxb6', 'cxb6'], ['Bc7', 'Qc8'], ['Kg2', 'b5'], ['Nxd4', 'Qe8\n'], ['Qxe8+', 'Rxe8'], ['Ra1', 'Rc8'], ['Bd6', 'Kh7'], ['Rxa6', 'Rc1'], ['Nxb5', 'Rd1'], ['Ra3', 'Rc8'], ['Bf4', 'Rc2\n'], ['Rb3', 'Rxd3'], ['Rxd3', 'Bxe4+'], ['Rf3', 'Rxb2'], ['Nd6', 'Bd5'], ['Nf5', 'Rb4'], ['Bd6', 'Ra4'], ['Be7', 'Kg6\n'], ['Nxh4+', 'Rxh4'], ['Kg3', '']]",1/2-1/2
Corus A,Wijk aan Zee NED,2006.01.20,6,"Mamedyarov,S","Gelfand,B",,,E15,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['Qc2', 'c5'], ['d5', 'exd5'], ['cxd5', 'Bb7'], ['e4', 'Qe7\n'], ['Bd3', 'Nxd5'], ['a3', 'Nc6'], ['O-O', 'Nc7'], ['Nc3', 'Ne6'], ['Be3', 'Qd8'], ['Rad1', 'Be7'], ['Bc4', 'O-O\n'], ['e5', 'Ncd4'], ['Nxd4', 'cxd4'], ['Bxd4', 'Qc8'], ['Qe2', 'd6'], ['exd6', 'Bxd6'], ['Bxe6', 'fxe6'], ['Ne4', 'Qc6\n'], ['Rfe1', 'e5'], ['Bxb6', 'Bxa3'], ['bxa3', 'axb6'], ['Qb2', 'Ra4'], ['f3', 'Rxf3'], ['Rd8+', 'Rf8'], ['Rxf8+', 'Kxf8\n'], ['Rf1+', 'Kg8'], ['Qf2', 'h6'], ['Qf8+', 'Kh7'], ['Qf5+', 'Kh8'], ['Qf8+', 'Kh7'], ['Qf5+', 'Kh8']]",1/2-1/2
Corus A,Wijk aan Zee NED,2006.01.21,7,"Karjakin,Sergey","Mamedyarov,S",,,C76,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'd6'], ['c3', 'Bd7'], ['d4', 'g6'], ['O-O', 'Bg7'], ['Re1', 'b5'], ['Bc2', 'Nf6\n'], ['dxe5', 'Nxe5'], ['Nxe5', 'dxe5'], ['Be3', 'O-O'], ['Nd2', 'Be6'], ['Nf3', 'Ng4'], ['Bc5', 'Re8'], ['h3', 'Nh6\n'], ['Bb3', 'f6'], ['a4', 'Qxd1'], ['Bxe6+', 'Rxe6'], ['Rexd1', 'Rc6'], ['Rd5', 'bxa4'], ['Rxa4', 'Bf8'], ['Be3', 'Rb8\n'], ['Ra2', 'Nf7'], ['Nd2', 'Nd6'], ['Rc5', 'Rxc5'], ['Bxc5', 'f5'], ['Bxd6', 'cxd6'], ['f3', 'Kf7'], ['Kf2', 'Ke6\n'], ['Nc4', 'Rc8'], ['Ne3', 'Bh6'], ['Nd5', 'Bg5'], ['g3', '']]",1-0
Corus A,Wijk aan Zee NED,2006.01.22,8,"Mamedyarov,S","Aronian,L",,,E15,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['b3', 'Bb4+'], ['Bd2', 'Be7'], ['Nc3', 'O-O'], ['Rc1', 'd5\n'], ['cxd5', 'exd5'], ['Bh3', 'c5'], ['O-O', 'Nc6'], ['Be3', 'Re8'], ['dxc5', 'bxc5'], ['Na4', 'd4'], ['Bf4', 'Nb4\n'], ['a3', 'Nbd5'], ['Bd2', 'Ne4'], ['Re1', 'Bb5'], ['Bf5', 'Nxd2'], ['Qxd2', 'Bxa4'], ['bxa4', 'Nc3'], ['Rxc3', 'dxc3\n'], ['Qxc3', 'c4'], ['Qxc4', 'Bxa3'], ['h4', 'Qe7'], ['Bd3', 'Rac8'], ['Qg4', 'Qb4'], ['Qh5', 'g6'], ['Qh6', 'Qc3\n'], ['Qf4', 'Bc1'], ['Qg4', 'Rcd8'], ['Qc4', 'Qxc4'], ['Bxc4', 'Bh6'], ['a5', 'Re4'], ['Bb5', 'Rc8'], ['a6', 'Rb4\n'], ['Bd3', 'Rc1'], ['Rxc1', 'Bxc1'], ['Ne5', 'Rb6'], ['Kg2', 'Kg7'], ['Bc4', 'Bb2'], ['Nf3', 'Bf6'], ['Bd3', 'Kf8\n'], ['Nd2', 'Ke7'], ['Ne4', 'Kd7'], ['f4', 'Ke7'], ['Kf3', 'h5'], ['Nd2', 'Bc3'], ['Nf1', 'Bd4'], ['g4', 'hxg4+\n'], ['Kxg4', 'Rc6'], ['Nd2', 'Be3'], ['Nc4', 'Bc1'], ['Ne5', 'Rf6'], ['Bb5', 'Rxf4+'], ['Kg3', 'Kd6'], ['Nc6', 'Kc5\n'], ['Nxa7', 'Kb6']]",0-1
Corus A,Wijk aan Zee NED,2006.01.24,9,"Ivanchuk,V","Mamedyarov,S",,,C76,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'd6'], ['c3', 'Bd7'], ['d4', 'g6'], ['O-O', 'Bg7'], ['Re1', 'b5'], ['Bc2', 'exd4\n'], ['cxd4', 'Bg4'], ['Be3', 'Nge7'], ['Nc3', 'O-O'], ['Rc1', 'f5'], ['exf5', 'Nxf5'], ['Nxb5', 'axb5'], ['Bxf5', 'Rxf5\n'], ['Rxc6', 'Kh8'], ['d5', 'Be5'], ['Bd4', 'Bxf3'], ['gxf3', 'Qg5+'], ['Kh1', 'Raf8'], ['Rxc7', 'Qh6'], ['Bxe5+', 'dxe5\n'], ['Re3', 'Rh5'], ['Qg1', 'Rg5'], ['Qf1', 'Rh5'], ['Qg2', 'Rg5']]",1/2-1/2
Corus A,Wijk aan Zee NED,2006.01.25,10,"Mamedyarov,S","Anand,V",,,E15,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['Qa4', 'Bb7'], ['Bg2', 'c5'], ['dxc5', 'Bxc5'], ['O-O', 'O-O\n'], ['Nc3', 'Be7'], ['Rd1', 'Na6'], ['Bf4', 'Nc5'], ['Qc2', 'Qc8'], ['Rd4', 'd5'], ['cxd5', 'Nxd5'], ['Bg5', 'Nf6\n'], ['Rc1', 'h6'], ['Bf4', 'Rd8'], ['Rxd8+', 'Qxd8'], ['Ne5', 'Bxg2'], ['Kxg2', 'Rc8'], ['Qd1', 'Qc7'], ['b4', 'Qb7+\n'], ['f3', 'Ncd7'], ['Nxd7', 'Nxd7'], ['a3', 'b5'], ['Ne4', 'Rxc1']]",1/2-1/2
